98	38885	0.00117	0.00119	2.26464	2.25441	0.00030	0.00029	3.53733	3.52784	0.00011	0.00011
99	38894	0.00180	0.00184	6.91344	6.86395	0.00031	0.00029	4.81962	4.81669	0.00011	0.00011
100	38904	0.00380	0.00387	2.31736	2.30659	0.00031	0.00029	4.24791	4.24466	0.00011	0.00011
101	38909	0.00085	0.00087	1.55872	1.55429	0.00030	0.00029	2.08007	2.08464	0.00011	0.00011
102	38910	0.00202	0.00206	2.29504	2.28431	0.00031	0.00029	6.57978	6.54460	0.00011	0.00011
103	38911	0.00160	0.00163	2.84372	2.82819	0.00030	0.00029	4.28678	4.27665	0.00011	0.00011
104	38912	0.00158	0.00161	3.47082	3.45014	0.00030	0.00029	6.37345	6.34568	0.00011	0.00011
105	38913	0.00191	0.00195	2.17047	2.16089	0.00031	0.00029	4.43473	4.42012	0.00011	0.00011
106	38917	0.00126	0.00128	2.36268	2.35144	0.00030	0.00029	2.87399	2.87419	0.00011	0.00011
107	38920	0.00440	0.00448	2.85105	2.83571	0.00031	0.00029	5.07722	5.07349	0.00011	0.00011
108	38930	0.00139	0.00142	1.83631	1.82960	0.00030	0.00029	5.84576	5.80702	0.00011	0.00011
109	38933	0.00151	0.00154	2.14006	2.13077	0.00030	0.00029	11.87294	11.78270	0.00011	0.00011
110	38942	0.00208	0.00212	5.17092	5.13616	0.00031	0.00029	10.86041	10.79294	0.00011	0.00011
111	38949	0.00280	0.00285	5.66100	5.62222	0.00031	0.00029	8.62691	8.57926	0.00011	0.00011
112	38957	0.00170	0.00173	2.43202	2.42041	0.00031	0.00029	3.96134	3.94913	0.00011	0.00011
113	38959	0.00157	0.00160	2.12947	2.12012	0.00030	0.00029	2.75545	2.76102	0.00011	0.00011
114	38960	0.00264	0.00269	2.32208	2.31115	0.00031	0.00029	4.91376	4.89973	0.00011	0.00011
115	38968	0.00134	0.00137	1.72604	1.72021	0.00030	0.00029	8.14253	8.09138	0.00011	0.00011
116	38970	0.00130	0.00132	2.79082	2.77554	0.00030	0.00029	12.68681	12.63518	0.00011	0.00011
117	38973	0.00277	0.00282	9.73237	9.65953	0.00031	0.00029	13.00346	12.93115	0.00011	0.00011
118	38976	0.00265	0.00270	3.96298	3.93701	0.00031	0.00029	5.96369	5.97158	0.00011	0.00011
119	38978	0.00225	0.00229	2.01195	2.00367	0.00031	0.00029	3.11656	3.11820	0.00011	0.00011
120	38980	0.00104	0.00106	2.05277	2.04425	0.00030	0.00029	4.31595	4.29647	0.00011	0.00011
121	38988	0.00266	0.00271	2.07473	2.06582	0.00031	0.00029	9.44482	9.39330	0.00011	0.00011
122	38989	0.00097	0.00098	3.07709	3.05985	0.00030	0.00029	2.89377	2.89570	0.00011	0.00011
123	38991	0.00742	0.00756	5.72144	5.68206	0.00032	0.00030	7.80074	7.79095	0.00011	0.00011
124	38994	0.00085	0.00087	1.55912	1.55468	0.00030	0.00029	2.07977	2.08434	0.00011	0.00011
125	38998	0.00152	0.00155	1.81697	1.81037	0.00030	0.00029	2.92750	2.92552	0.00011	0.00011
126	39005	0.00115	0.00117	1.83821	1.83129	0.00030	0.00029	2.99166	2.99272	0.00011	0.00011
127	39009	0.00276	0.00282	2.64933	2.63525	0.00031	0.00029	7.55111	7.52709	0.00011	0.00011
128	39014	0.00129	0.00132	2.63835	2.62504	0.00030	0.00029	9.54755	9.47039	0.00011	0.00011
129	39019	0.00261	0.00266	3.15427	3.13627	0.00031	0.00029	11.83952	11.75363	0.00011	0.00011
130	39023	0.00126	0.00129	3.68602	3.66388	0.00030	0.00029	3.27215	3.27211	0.00011	0.00011
131	39027	0.00337	0.00343	3.45206	3.43202	0.00031	0.00029	4.47582	4.47117	0.00011	0.00011
132	39030	0.00099	0.00101	1.59629	1.59153	0.00030	0.00029	2.30951	2.31335	0.00011	0.00011
133	39031	0.00096	0.00098	1.82041	1.81382	0.00030	0.00029	4.73420	4.70939	0.00011	0.00011
134	39034	0.00335	0.00341	3.59111	3.56949	0.00031	0.00029	11.00692	10.93676	0.00011	0.00011
135	39039	0.00215	0.00219	4.42476	4.39578	0.00031	0.00029	4.18026	4.17947	0.00011	0.00011
136	39040	0.00272	0.00277	3.00130	2.98473	0.00031	0.00029	7.07418	7.04079	0.00011	0.00011
137	39044	0.00099	0.00101	1.67220	1.66683	0.00030	0.00029	4.78574	4.76174	0.00011	0.00011
138	39049	0.00153	0.00156	2.73179	2.71738	0.00030	0.00029	5.84497	5.82107	0.00011	0.00011
139	39057	0.00166	0.00169	7.03707	6.98725	0.00030	0.00029	4.87283	4.86732	0.00011	0.00011
140	39087	0.00397	0.00405	2.65837	2.64476	0.00031	0.00029	5.88698	5.86331	0.00011	0.00011
141	39135	0.00085	0.00087	1.55862	1.55419	0.00030	0.00029	2.08126	2.08586	0.00011	0.00011
142	39136	0.00115	0.00117	2.70449	2.68996	0.00030	0.00029	4.34605	4.35065	0.00011	0.00011
143	39139	0.00329	0.00335	4.77613	4.74344	0.00031	0.00029	6.10135	6.09883	0.00011	0.00011
144	39147	0.00133	0.00136	2.19594	2.18627	0.00030	0.00029	3.35654	3.34699	0.00011	0.00011
145	39151	0.00132	0.00135	1.91197	1.90464	0.00030	0.00029	3.03569	3.03177	0.00011	0.00011
146	39154	0.00096	0.00098	2.28175	2.26968	0.00030	0.00029	2.54432	2.55719	0.00011	0.00011
147	39171	0.00314	0.00320	2.50210	2.48979	0.00031	0.00029	4.21300	4.20772	0.00011	0.00011
148	39174	0.00085	0.00087	1.56005	1.55560	0.00030	0.00029	2.07991	2.08450	0.00011	0.00011
149	39190	0.00311	0.00317	2.17483	2.16492	0.00031	0.00029	4.09895	4.09843	0.00011	0.00011
150	39192	0.00085	0.00087	1.55856	1.55413	0.00030	0.00029	2.08192	2.08653	0.00011	0.00011
151	39210	0.00155	0.00158	2.53679	2.52418	0.00030	0.00029	6.20729	6.16804	0.00011	0.00011
152	39214	0.00254	0.00259	7.96478	7.90603	0.00031	0.00029	11.08632	11.02227	0.00011	0.00011
153	39216	0.00221	0.00225	2.98833	2.97190	0.00031	0.00029	8.63724	8.57852	0.00011	0.00011
154	39220	0.00198	0.00202	2.05141	2.04284	0.00031	0.00029	3.45274	3.44934	0.00011	0.00011
155	39229	0.00199	0.00202	3.06842	3.05124	0.00031	0.00029	5.62184	5.59529	0.00011	0.00011
156	39233	0.00136	0.00139	2.44316	2.43130	0.00030	0.00029	12.64022	12.54950	0.00011	0.00011
157	39236	0.00297	0.00302	2.40944	2.39797	0.00031	0.00029	6.28039	6.24411	0.00011	0.00011
158	39246	0.00119	0.00122	4.74191	4.71121	0.00030	0.00029	3.74886	3.74803	0.00011	0.00011
159	39248	0.00465	0.00473	3.22453	3.20604	0.00031	0.00029	9.90696	9.85018	0.00011	0.00011
160	39253	0.00085	0.00087	1.55852	1.55409	0.00030	0.00029	2.07933	2.08389	0.00011	0.00011
161	39257	0.00102	0.00104	3.12457	3.10726	0.00030	0.00029	2.88873	2.88997	0.00011	0.00011
162	39261	0.00635	0.00647	3.79224	3.76927	0.00032	0.00030	5.45005	5.44806	0.00011	0.00011
163	39268	0.00085	0.00087	1.55855	1.55412	0.00030	0.00029	2.07914	2.08370	0.00011	0.00011
164	39270	0.00111	0.00113	1.67283	1.66745	0.00030	0.00029	4.47064	4.44968	0.00011	0.00011
165	39278	0.00134	0.00136	2.42639	2.41410	0.00030	0.00029	9.82932	9.79474	0.00011	0.00011
166	39281	0.00199	0.00203	6.67372	6.62564	0.00031	0.00029	8.73587	8.70054	0.00011	0.00011
167	39283	0.00284	0.00289	4.02977	4.00496	0.00031	0.00029	5.49296	5.47510	0.00011	0.00011
168	39284	0.00138	0.00141	1.99346	1.98539	0.00030	0.00029	2.99492	2.99437	0.00011	0.00011
169	39286	0.00149	0.00151	1.99764	1.98960	0.00030	0.00029	3.04333	3.04042	0.00011	0.00011
170	39287	0.00189	0.00192	2.24750	2.23715	0.00031	0.00029	4.17915	4.17114	0.00011	0.00011
171	39290	0.00161	0.00164	2.29380	2.28320	0.00030	0.00029	8.56168	8.50585	0.00011	0.00011
172	39292	0.00134	0.00136	2.58310	2.57015	0.00030	0.00029	8.76625	8.69831	0.00011	0.00011
173	39302	0.00227	0.00231	4.04397	4.01860	0.00031	0.00029	6.55136	6.52282	0.00011	0.00011
174	39309	0.00149	0.00152	3.58782	3.56659	0.00030	0.00029	3.16794	3.16942	0.00011	0.00011
175	39312	0.00205	0.00209	2.20489	2.19514	0.00031	0.00029	3.25080	3.24894	0.00011	0.00011
176	39324	0.00085	0.00087	1.55850	1.55407	0.00030	0.00029	2.07890	2.08346	0.00011	0.00011
177	39325	0.00173	0.00176	2.04627	2.03773	0.00031	0.00029	3.20681	3.20554	0.00011	0.00011
178	39330	0.00138	0.00140	1.80376	1.79731	0.00030	0.00029	10.15447	10.07850	0.00011	0.00011
179	39338	0.00133	0.00135	2.28261	2.27202	0.00030	0.00029	10.30529	10.23987	0.00011	0.00011
180	39353	0.00190	0.00194	8.76174	8.69662	0.00031	0.00029	5.78519	5.78004	0.00011	0.00011
181	39358	0.00420	0.00428	4.57843	4.54886	0.00031	0.00029	4.65172	4.65261	0.00011	0.00011
182	39359	0.00085	0.00087	1.55872	1.55429	0.00030	0.00029	2.07943	2.08400	0.00011	0.00011
183	39361	0.00085	0.00087	1.55883	1.55440	0.00030	0.00029	2.08006	2.08464	0.00011	0.00011
184	39362	0.00115	0.00117	1.94756	1.93988	0.00030	0.00029	3.89668	3.88681	0.00011	0.00011
185	39372	0.00106	0.00108	2.47882	2.46681	0.00030	0.00029	2.54964	2.55243	0.00011	0.00011
186	39379	0.00251	0.00256	3.05245	3.03562	0.00031	0.00029	3.36782	3.37109	0.00011	0.00011
187	39385	0.00085	0.00087	1.55849	1.55406	0.00030	0.00029	2.07895	2.08351	0.00011	0.00011
188	39386	0.00085	0.00087	1.56053	1.55608	0.00030	0.00029	2.08055	2.08514	0.00011	0.00011
189	39393	0.00247	0.00251	3.10187	3.08455	0.00031	0.00029	4.69347	4.68042	0.00011	0.00011
190	39397	0.00104	0.00106	1.63540	1.63029	0.00030	0.00029	2.54952	2.55198	0.00011	0.00011
191	39399	0.00117	0.00119	2.11810	2.10907	0.00030	0.00029	3.75514	3.74227	0.00011	0.00011
192	39402	0.00156	0.00159	3.46685	3.44617	0.00030	0.00029	6.81238	6.77795	0.00011	0.00011
193	39404	0.00338	0.00344	2.62814	2.61480	0.00031	0.00029	3.91834	3.91779	0.00011	0.00011
194	39412	0.00121	0.00123	2.45093	2.43899	0.00030	0.00029	4.27317	4.25960	0.00011	0.00011
195	39414	0.00223	0.00228	1.86456	1.85759	0.00031	0.00029	10.39876	10.31606	0.00011	0.00011
196	39415	0.00107	0.00109	2.44293	2.43122	0.00030	0.00029	3.80709	3.79543	0.00011	0.00011
197	39417	0.00386	0.00394	9.41468	9.34256	0.00031	0.00029	7.85408	7.84634	0.00011	0.00011
198	39420	0.00355	0.00361	2.26756	2.25722	0.00031	0.00029	4.91337	4.89975	0.00011	0.00011
199	39421	0.00101	0.00103	1.68460	1.67908	0.00030	0.00029	4.90502	4.89389	0.00011	0.00011
200	39422	0.00152	0.00155	2.90483	2.88920	0.00030	0.00029	11.21224	11.12402	0.00011	0.00011
201	39423	0.00218	0.00222	6.49033	6.44499	0.00031	0.00029	5.74657	5.73080	0.00011	0.00011
202	39427	0.00188	0.00192	3.62097	3.59939	0.00031	0.00029	3.32889	3.33088	0.00011	0.00011
203	39429	0.00121	0.00123	1.71795	1.71218	0.00030	0.00029	2.44811	2.45079	0.00011	0.00011
204	39435	0.00085	0.00087	1.56098	1.55652	0.00030	0.00029	2.08087	2.08548	0.00011	0.00011
205	39437	0.00150	0.00153	2.23443	2.22424	0.00030	0.00029	3.76141	3.75370	0.00011	0.00011
206	39443	0.00087	0.00089	1.61472	1.60981	0.00030	0.00029	2.18424	2.18805	0.00011	0.00011
207	39450	0.00180	0.00183	2.43314	2.42142	0.00031	0.00029	3.25368	3.25275	0.00011	0.00011
208	39451	0.00116	0.00118	2.23962	2.22960	0.00030	0.00029	3.37198	3.36439	0.00011	0.00011
209	39457	0.00134	0.00136	1.92164	1.91418	0.00030	0.00029	4.00875	3.99463	0.00011	0.00011
210	39461	0.00101	0.00103	2.25688	2.24662	0.00030	0.00029	2.43570	2.43905	0.00011	0.00011
211	39462	0.00277	0.00282	3.26546	3.24697	0.00031	0.00029	3.53053	3.53175	0.00011	0.00011
212	39467	0.00085	0.00087	1.55852	1.55409	0.00030	0.00029	2.07901	2.08357	0.00011	0.00011
213	39470	0.00086	0.00087	1.56164	1.55719	0.00030	0.00029	2.10370	2.10803	0.00011	0.00011
214	39471	0.00123	0.00125	2.44667	2.43459	0.00030	0.00029	6.13655	6.11003	0.00011	0.00011
215	39479	0.00320	0.00326	3.98780	3.96293	0.00031	0.00029	9.17063	9.11649	0.00011	0.00011
216	39481	0.00175	0.00179	3.03747	3.02071	0.00031	0.00029	4.99909	4.97985	0.00011	0.00011
217	39519	0.00131	0.00133	2.58048	2.56738	0.00030	0.00029	6.12865	6.09733	0.00011	0.00011
218	39524	0.00163	0.00166	2.27651	2.26613	0.00030	0.00029	3.39304	3.38850	0.00011	0.00011
219	39553	0.00116	0.00118	2.90021	2.88475	0.00030	0.00029	2.76887	2.77077	0.00011	0.00011
220	39556	0.00278	0.00283	2.16805	2.15852	0.00031	0.00029	3.82315	3.82011	0.00011	0.00011
221	39582	0.00085	0.00087	1.56062	1.55616	0.00030	0.00029	2.08036	2.08495	0.00011	0.00011
222	39653	0.00357	0.00363	2.38529	2.37403	0.00031	0.00029	5.18475	5.16700	0.00011	0.00011
223	42370	0.00087	0.00088	1.57631	1.57172	0.00030	0.00029	2.40123	2.40293	0.00011	0.00011
224	50724	0.00142	0.00145	2.81368	2.79885	0.00030	0.00029	9.46402	9.39129	0.00011	0.00011
225	50758	0.00186	0.00189	5.92697	5.88592	0.00031	0.00029	4.45069	4.44822	0.00011	0.00011
226	53030	0.00178	0.00182	3.41622	3.39644	0.00031	0.00029	3.19442	3.19612	0.00011	0.00011
227	53241	0.00088	0.00090	1.57805	1.57346	0.00030	0.00029	2.10336	2.10789	0.00011	0.00011
228	55978	0.00085	0.00087	1.55908	1.55465	0.00030	0.00029	2.07934	2.08390	0.00011	0.00011
229	56496	0.00161	0.00164	1.70350	1.69777	0.00030	0.00029	3.16373	3.16484	0.00011	0.00011
230	66705	0.00085	0.00087	1.55858	1.55415	0.00030	0.00029	2.07933	2.08389	0.00011	0.00011
231	79018	0.00260	0.00264	4.50528	4.47639	0.00031	0.00029	8.83449	8.77470	0.00011	0.00011
232	87205	0.00153	0.00156	2.75820	2.74386	0.00030	0.00029	8.05003	7.98934	0.00011	0.00011
233	89264	0.00209	0.00213	2.40213	2.39063	0.00031	0.00029	4.27260	4.25929	0.00011	0.00011
234	91055	0.00160	0.00163	3.18354	3.16532	0.00030	0.00029	3.29457	3.29630	0.00011	0.00011
235	93191	0.00235	0.00240	2.44674	2.43440	0.00031	0.00029	6.70066	6.69238	0.00011	0.00011
236	93706	0.00123	0.00126	1.67702	1.67160	0.00030	0.00029	3.99020	3.97542	0.00011	0.00011
237	93911	0.00114	0.00116	3.16182	3.14375	0.00030	0.00029	4.80839	4.79529	0.00011	0.00011
238	96676	0.00677	0.00689	6.06371	6.02187	0.00032	0.00030	10.55465	10.50905	0.00011	0.00011
239	97169	0.00159	0.00162	2.14897	2.13965	0.00030	0.00029	4.31401	4.29671	0.00011	0.00011
240	100531	0.00139	0.00141	2.15661	2.14716	0.00030	0.00029	6.32463	6.29216	0.00011	0.00011
241	100540	0.00159	0.00162	2.85527	2.84004	0.00030	0.00029	5.56233	5.53469	0.00011	0.00011
242	102844	0.00213	0.00217	3.65354	3.63183	0.00031	0.00029	4.79217	4.77739	0.00011	0.00011
243	113237	0.00182	0.00185	2.52359	2.51107	0.00031	0.00029	4.01972	4.01064	0.00011	0.00011
244	113262	0.00134	0.00136	1.98540	1.97746	0.00030	0.00029	3.61818	3.60669	0.00011	0.00011
245	113268	0.00121	0.00123	2.24933	2.23896	0.00030	0.00029	3.51884	3.51758	0.00011	0.00011
246	113334	0.00219	0.00224	2.80499	2.78997	0.00031	0.00029	3.37818	3.38067	0.00011	0.00011
247	113348	0.00143	0.00146	2.27350	2.26311	0.00030	0.00029	2.93090	2.93087	0.00011	0.00011
248	113350	0.00175	0.00178	1.71555	1.70971	0.00031	0.00029	5.74308	5.73724	0.00011	0.00011
249	113354	0.00097	0.00099	1.89508	1.88788	0.00030	0.00029	4.57851	4.55618	0.00011	0.00011
250	113516	0.00299	0.00304	9.97306	9.89703	0.00031	0.00029	16.29622	16.19403	0.00011	0.00011
251	119311	0.00290	0.00295	3.80576	3.78279	0.00031	0.00029	6.03062	6.00392	0.00011	0.00011
252	119726	0.00128	0.00130	2.16282	2.15328	0.00030	0.00029	2.60669	2.60907	0.00011	0.00011
253	119902	0.00124	0.00126	2.16308	2.15346	0.00030	0.00029	3.27038	3.27057	0.00011	0.00011
